observationUri,Timeliness,Relevance,Availability,Accuracy
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2b5281fd-577b-4a15-804f-cb5ddb417a50,0.0,0.86,0.87,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3798b8ed-c7ed-4400-b0a4-b744c31bc996,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c43652b9-e998-4ee0-8b20-3c09c48c875d,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7e80605b-e485-4c6e-b579-b2e45df4efa1,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fb6ec6b1-1597-41a6-8555-5c5679253142,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/93d4093f-a481-4d41-ac24-17ed96f7e02e,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5ad5e40d-6e72-491a-82eb-acdfefedbc9b,0.0,0.09,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/71518b93-38ef-4643-bf46-cdf2bfb4ea48,0.0,0.09,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a12d578c-7aeb-4aac-a6fc-160aaa2bab91,0.0,0.09,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5d9506dc-6068-4287-8aeb-d19815df8db4,0.0,0.46,0.07,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0db6c3eb-e2d3-43bc-9075-5d6445e80022,0.0,0.46,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1e59929c-41d5-40f5-8aef-7d6318fc83f9,0.0,0.46,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f103433e-cf2d-4de9-aee0-c39c84d8d7cf,0.0,0.81,0.36,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8a3de4b6-0e32-4e03-8064-02fc35513e61,0.0,0.81,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9855a32c-e348-47a0-a587-59b4f0d67eb1,0.0,0.81,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f4d57fb2-075b-4b34-9c63-b38a0d11cb4a,0.0,0.76,0.64,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ba3b2843-2213-471e-9c59-4304f69a0684,0.0,0.76,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f50d21c9-7097-45c2-bc26-074370b36369,0.0,0.76,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/20fbec6c-f973-487d-b9ba-9947e43d595c,0.0,0.76,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/28e465e8-f989-47b9-8c7a-402044d0a18e,0.0,0.81,0.08,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e75819b3-69cb-4aaa-aba0-555dc79c73e9,0.0,0.81,0.07,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3e3522cd-8375-4d76-a94d-6cd96d3f7eca,0.0,0.81,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1fce0de8-16c9-4360-b16f-145dc52f05c9,0.0,0.58,0.37,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/29e74a73-7d03-4022-bbb1-11d6e8e0f311,0.0,0.58,0.36,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0a6fd8c6-c6d1-43dc-a34c-081abd5750e6,0.0,0.58,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/264a6e3d-6ef7-46e2-8d59-09edb9b103f8,0.0,0.58,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ae780028-e1cd-439e-9cba-f2c1aba6fc72,0.0,0.58,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d4100815-5a81-461f-be04-eca79299c07b,0.0,0.91,0.29,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b5d0caf7-b4ee-488f-92c8-555a6145fd1b,0.0,0.91,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/67a4d53c-f126-4efe-a3e5-163f3486a15b,0.0,0.91,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f7986592-3485-4871-8d55-17e3618cca88,0.0,0.91,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/22c16542-54db-4f0e-a5e5-44ea42390075,0.0,0.81,0.48,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/613e2765-7293-4cc5-baa3-b3d000e7c78b,0.0,0.81,0.48,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0ec3b3f3-661f-48c9-85b7-0cca127a2b48,0.0,0.81,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fdcbdf0f-3542-4ad6-96dc-dcc3f9ea7645,0.0,0.81,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d131f019-f10a-42a1-9180-8fca55c7ff7a,0.0,0.81,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/877570bf-d81a-400a-9fcb-1659c4b368f9,0.0,0.85,0.10,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fa127d5c-c0d9-47f1-a952-503414b6e601,0.0,0.85,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/972dad5d-4415-4d8e-bb53-27954b6d7e4d,0.0,0.85,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/08189858-3129-48e5-9086-4e439c4d89c1,0.0,0.78,0.70,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/03410495-af3c-4d5a-b1f8-b680f0bcb0e8,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fdcfb08f-1881-40fe-8cb1-d8c84b0a3cc1,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0dfb50e0-7b2c-41e5-819b-81ff6ed41ffc,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5fa366f7-cb0c-4db2-aa21-061c89565b64,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/cce3906e-4174-4886-8b42-8973904baea8,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f42d56a9-3ad9-4cb5-823e-247348fb3987,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7b5cda37-63e2-4da6-8993-4633e09158fc,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7fd4a91d-1926-4e5a-8477-bd194db92ae4,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/79faec05-4a1c-48a0-8116-703544383dd3,0.0,0.78,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c7553390-13d8-400a-bfee-581770a7c44a,0.0,0.80,0.77,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/49ab8759-b8dd-42bc-91ea-eb3cd275bce2,0.0,0.80,0.75,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6911dd57-7aaa-4cf0-a819-baacaa72973d,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c228cbd8-1a81-4682-bc37-9d0c1c1e74d3,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f67c7298-74da-4351-80a8-877414e3370c,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/45fa16c0-dfbd-4bb2-b9da-44abb2345461,0.0,0.80,0.38,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c37266da-9178-416a-8085-afa049c7d64f,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/678d8591-9d24-4232-87af-a997909dcb43,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8810374f-793d-4f10-9054-4e5f834dfe21,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7cfbc9f2-81e0-4a82-832c-61ab2df52742,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c960416e-75ea-4146-b8ce-855f7bc8a96a,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f0f78ac6-7b70-47cd-9630-7616bfc0464f,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c05bee40-4096-4065-a451-3dd4b4c07ead,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2f80e1f6-f78e-482c-84ad-a78310891f42,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/79d691b0-1b5a-4709-8dc6-be9dff80529e,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a2b7848c-a02a-484c-80f3-a8271de8c4b4,0.0,0.86,0.39,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/58d9a09a-a134-404f-964a-99374cb3cf82,0.0,0.86,0.34,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f9488cb0-91d9-40bf-8d54-576771115f68,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/46b220e9-6c57-4496-b275-0cbdb8d1d3c2,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/696add42-3683-457b-bcd3-efee4d92e891,0.0,0.86,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/eb754f5f-3823-4af3-8a09-669135720907,0.0,0.82,0.20,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8e6039bb-3abe-47db-9bbc-4c528ea3de37,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/253d7092-2085-48a9-9525-1882c5a2b197,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9cc5e3ff-59f3-4729-8fe8-6005b795ecfe,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/09cebc11-2815-412c-a138-e86465c4a322,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7365f794-cec2-4458-be65-0ae78a3a9f96,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/932bc5d7-0fdf-4912-b0fd-4a1198167a88,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c408486e-7e07-4459-8307-3c0b01000f42,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8076703e-dbf4-4ec5-8b86-ffb7c30b840b,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0de1fcf6-eb20-42b3-bd26-afdbecf7af4b,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4217108c-4b51-4a6d-b4f8-39111d3d9f1d,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5d4063b0-71e7-4f22-96a1-cc791ba94325,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5df8667b-4081-49a7-9cb1-9f13faf2c0f3,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/af5a24b8-f67d-4903-9ddf-6c7b829cc89d,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/aafb292e-84df-47db-9c60-7ea3d0d87d08,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2e7d0fd6-a283-4f48-aae8-5b03d490a66e,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/848c4e97-c1e1-438e-b00d-de936c29354b,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/89bbdbfa-9727-4083-a5fc-10f4a7c3d6fc,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f43b28ef-5e4e-483a-97bd-098634b13bb6,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d75ab2f0-9f0b-41cb-bd97-aac1ebc0a6e5,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/cc99622d-6b0a-4158-8e8a-a6ea8852348d,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5c942204-371f-455a-8023-2b0cfea35504,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ba58e1c0-b550-49b6-9934-d14c3cfc2ed6,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/63ab6dd4-817c-45ab-a5bf-744868245826,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c29c0c0e-5c6a-4ce4-b360-593504e6214e,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4b4dd311-d69a-4676-b274-da05af1ebf62,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/269cd63c-ebd8-4af7-8a79-595c5e924c79,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/99b09a5b-bc9f-49a7-9ef5-90c551d17963,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/24f1c8c5-4c08-4fb3-8553-fa6742f843aa,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e0195ebd-b025-4bef-8699-52bb98627625,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dd753096-818c-4261-90ca-15321fdef15a,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c2f041a9-4199-4b81-beb2-39a1a68b88d0,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/533436c9-317d-4665-8b79-33c4ac2f1dd1,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/13820406-9639-411e-af9d-e7f2c9b24634,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c575ef70-b4c9-4ea3-becf-450d03d92a84,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7ce9de57-1a44-4fe3-b32f-00342ec5afe2,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/cdd0b969-b5ac-4065-81fc-4045e74fb9c3,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/37dc4c3f-0bc8-4296-9627-06b6508509ad,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/de93117f-8e2b-46d9-96db-69fd4d8d95e7,0.0,0.75,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/42c4f5d8-6153-43ab-ba98-cc3a09479af6,0.0,0.0,0.05,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9a8a82bf-75b4-46a6-9e83-ea6369e78d54,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3318ee19-5c4b-433d-98d7-95281405295c,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e22d546f-0296-4d26-9252-ea54f9368044,0.0,0.62,0.04,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/29046d0b-83d8-42de-a683-f1abf71fb5a2,0.0,0.62,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/89c0c490-88d5-4eb1-bf52-d97f7f4d0481,0.0,0.62,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9a62f65d-c5cc-474e-a2e8-4648924ceb5d,0.0,0.08,0.26,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/28ca494b-75ba-4772-b489-80b6f1c6fdc3,0.0,0.08,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/42786d5e-3280-44b9-831b-70ac4754e1c2,0.0,0.0,0.36,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/03a900fc-422b-4058-9d91-d065e520f5d1,0.0,0.0,0.33,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/16d29cbf-2f3b-40e1-8b05-a5594efe45f9,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f8121ee9-8476-46de-b751-2d981e566a9c,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3447cac3-893f-4794-8318-b0bf2db0568f,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f4f034ee-b5d0-4f72-8596-5e5b908dc6a4,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/db59fe38-299c-413a-a6e9-01832efa1150,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3670c61d-5667-4ea3-8a60-6c200e786a5a,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7f53c520-97b8-4b8c-ae50-ec6545cc6c42,0.0,0.07,0.47,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/aebce1de-d78a-467d-85fd-6a579b4fc661,0.0,0.07,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2e3a54e5-af39-4c51-8df2-f007fb724ae1,0.0,0.07,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f117f9fd-3bb3-433d-885b-2a801aacfd21,0.0,0.07,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d077ef59-6a3a-46e8-93b6-571740cad856,0.0,0.08,0.20,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2502253d-b98b-4e4a-8fd5-650954c03164,0.0,0.08,0.16,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f1a4afb4-2fbf-4ae0-a910-9ffed72c1791,0.0,0.08,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c632b97c-c086-484e-bcd7-b0fa91f527fc,0.0,0.08,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/adcc9e06-9c74-4b9d-8af0-833f96ff3ae5,0.0,0.08,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/568d8772-866f-400e-9810-07270e51fa7f,0.0,0.49,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/82e07abb-10e2-4bf3-892a-d4edc888724b,0.0,0.49,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4809b926-aad8-496d-98eb-8a16638621ca,0.0,0.49,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8e2b0004-a6bb-41a7-9e5d-6bec348a9ad9,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3b415939-e8bb-4bb6-a1a0-f96ba8ca4db0,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/006107c9-3b9d-4107-ab6f-fa29b84c9fd1,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7336b71f-5ed4-4834-bf13-704e8e4e7b0f,0.0,0.04,0.49,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/db80be7e-f8f1-42c3-aac2-016438776c3f,0.0,0.04,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/99938d6e-8b50-41a9-9245-d3a246a17ae9,0.0,0.04,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/be8e2d5a-0ddd-4c77-87c3-5468c24a45e2,0.0,0.04,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/16e8d97b-24a2-4026-bc02-f3956742fdec,0.0,0.65,0.42,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3d2b7278-a1ad-441c-9e38-abf49300eb16,0.0,0.65,0.39,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7f34c99b-0886-4d16-bb81-e8f96a3bfd84,0.0,0.65,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/eeaed26b-4956-40d4-af10-91bedc4f074c,0.0,0.65,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b67c2a80-77c0-466d-b0b7-d3fa2575256f,0.0,0.65,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8dd002c2-c14d-49d1-a89d-96e48e70ab84,0.0,0.82,0.13,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9390c38e-d8da-426f-a302-7eb42c6405ee,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a3699584-8aeb-46c1-a973-9ac91fcb97f7,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c132838b-3c42-45be-a2da-54b958214dd5,0.0,0.82,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/91f3cc17-c12a-4b16-b029-90b7683e7753,0.0,0.61,0.16,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8a36aa72-0be6-461e-a15f-a6a149169c24,0.0,0.61,0.13,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bce4256b-1259-4688-9e6f-edde9b619987,0.0,0.61,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c61b9629-4996-48f5-b24f-f9c59086441e,0.0,0.73,0.56,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d0771185-f989-42df-8fe9-05421af9d401,0.0,0.73,0.53,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b55a6301-e850-4c17-86ba-63129ff3bd4a,0.0,0.73,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/868c8fad-a766-4422-b1ea-53a47e917561,0.0,0.73,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fb62c61a-e673-4aab-b16a-9bd20ef83ec1,0.0,0.73,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/145c6659-f2a5-4056-9dcf-e0121327c0e6,0.0,0.88,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/be6a1a86-a9a7-4dfd-960d-0b00153d43ab,0.0,0.88,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7bc2ddc5-b7ac-4cde-8fbd-ff68f9bba223,0.0,0.88,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b3bf0c13-733c-4d41-9d71-0d40d07f5db5,0.0,0.85,0.44,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/74d2539c-be2b-48fd-a226-0bccff381e85,0.0,0.85,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e6eca6a9-b1df-4cec-87d6-5e9e50215f62,0.0,0.85,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/96e701ce-7579-4201-a174-9fb1b170a600,0.0,0.59,0.40,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1595e70b-a407-4a4d-b1b5-00962d9e95da,0.0,0.59,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/36b69b6f-4b6f-492e-8336-b66ffbf3829e,0.0,0.59,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3eb7ab5c-3a96-4c9b-a149-7766e1525241,0.0,0.76,0.54,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a1c2414c-13c2-4fed-8739-9938cf22bcfa,0.0,0.76,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5840e231-64f5-4fe8-a5e7-a23412a4b310,0.0,0.76,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f2064448-3978-484b-8baf-81f0602b0a98,0.0,0.76,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e8ef0db4-ec50-4d26-bd97-c6bdee5481dc,0.0,0.95,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/291319fd-9c7b-46d8-9776-5761c974b0d4,0.0,0.95,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5cfe21dd-5199-42e5-a2ed-25621933d7f2,0.0,0.95,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4e55762e-c05f-402c-b791-4c1e7ad3249d,0.0,0.0,0.03,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/56c9cfdb-5342-484e-baae-0ec30554bb5e,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/eef99453-ea0b-4dfa-b7b4-b5040649148a,0.0,0.0,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/70f811b1-dc51-47cd-a06e-f07a1a9c7429,0.0,0.71,0.48,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/eccf0630-e78a-48b2-9fd2-6f93e47e56e7,0.0,0.71,0.42,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/30499d9e-0d55-4d65-8e00-faa1ef2c093f,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9e5d6d01-7d9b-4f65-8fdb-b788a39cca1e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/22c73f19-66bb-4c8b-988a-75b6c012b108,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/36793697-0c4b-4c21-9b6d-e4393ef580c8,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bc690f7e-8a87-4375-ae24-f756eb6c87d9,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a5bc4d3c-7500-4f3b-b618-5f690c3e2ab8,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9239da23-d06e-4302-8d01-16706186dd1e,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8f16a4a8-7820-491a-89b8-8ad7789580b2,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/667dd937-819c-4a57-a71f-b3c8f3106221,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c0eb8b4d-fdf8-4123-97a2-d8f37b4726ba,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bf79c0ae-99a1-4b29-acb3-4e62b257dc71,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/06b36f3a-ebd5-4c4f-a3ae-81d02e2ece8f,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e09ee729-7eb4-4f81-af67-9a7f25e19702,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9b1cc67a-2582-4a05-b26d-fdb89d351b03,0.0,0.70,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4b18cdc8-50ed-447a-ad03-4954cbb88946,0.0,0.70,0.0,0.0
